,7316-1091,7316-1780,7316-2565,7316-2692,7316-3027,7316-3047,7316-3079,7316-3155,7316-3158,7316-3161,7316-351,7316-357,7316-3633,7316-3655,7316-3948,7316-3953,7316-4102,7316-4220,7316-4335,7316-4543,7316-4553,7316-4558,7316-46,7316-4672,7316-4685,7316-4842,7316-486,7316-4869,7316-49,7316-5226,7316-5227,7316-5271,7316-5297,7316-5299,7316-5318,7316-5323,7316-5328,7316-5450,7316-5472,7316-5479,7316-599,7316-6041,7316-6079,7316-6235,7316-6244,7316-6247,7316-6248,7316-6251,7316-6259,7316-6261,7316-6274,7316-6275,7316-6290,7316-6535,7316-6574,7316-6645,7316-6665,7316-6761,7316-6773,7316-6791,7316-6807,7316-6813,7316-6982,7316-6985,7316-7075,7316-7091,7316-7133,7316-7498,7316-7519,7316-7533,7316-7542,7316-7756,7316-7758,7316-7929,7316-8122,7316-8130,7316-8734,7316-8829,7316-8832,7316-8839,7316-8851,7316-8856,7316-9026,7316-9048,7316-9049,7316-9253,7316-9435,7316-9497
7316-4869,0.9713564892283114,0.9963232477977788,0.9848210076960812,0.9996936039831484,0.9974913347546112,0.998851014936806,0.9989276139410189,0.9989276139410189,0.9991574109536577,0.9610047832856962,0.994561470700881,0.9977020298736118,0.9955572577556494,0.983536918331851,0.9833858489948827,0.9983148219073154,0.9839901263427556,0.9985446189199542,0.9856518890494065,0.9844433343536605,0.9996170049789354,0.9493610307839513,0.9949444657219457,0.9413452406867578,0.9986212179241671,0.998851014936806,0.9972424358483342,1.0,0.9990808119494448,0.9699397568037057,0.9849720770330493,0.9786271648803826,0.9964764458062045,0.9620358811716954,0.9580237456913061,0.9996936039831484,0.9851231463700176,0.9548831865185754,0.998774415932593,0.9576407506702415,0.9991574109536577,0.9836879876688192,0.9584067407123709,0.9850476117015334,0.9991574109536577,0.9847454730275971,0.9848210076960812,0.9723258324661995,0.9991574109536577,0.9995404059747224,0.9841411956797239,0.9858784930548589,0.9975488318651858,0.9725495270595583,0.9985446189199542,0.9570279586365379,0.9822668964187646,0.9851986810385017,0.9986212179241671,0.9993106089620837,0.971729313550576,0.9963232477977788,0.9993872079662967,0.9992340099578706,0.9828571063154937,0.9839901263427556,0.9973190348525471,0.9952508617387975,0.9842922650166922,0.9980850248946765,0.9598995872610635,0.9842167303482081,0.9990042129452318,0.9847454730275971,0.9993106089620837,0.9995404059747224,0.9849720770330493,0.9850476117015334,0.9855763543809225,0.9977020298736118,0.9992340099578706,0.9856518890494065,0.9996170049789354,0.9839145916742715,0.9984680199157412,0.9998468019915742,0.9983914209115283,0.9584996722965284
7316-49,0.9721021378728408,0.9953274607430105,0.983536918331851,0.9989276139410189,0.9963040274524536,0.9984680199157412,0.9982382229031023,0.9990042129452318,0.9984680199157412,0.9612258224906227,0.9924932975871315,0.9958636537725011,0.9941018766756033,0.982403898304589,0.9827815716470096,0.9976254308693989,0.9848210076960812,0.9993106089620837,0.9854252850439542,0.9833858489948827,0.9993872079662967,0.9500168681555398,0.9933358866334738,0.9426569154299349,0.9983148219073154,0.9983148219073154,0.9963232477977788,0.9990808119494448,1.0,0.9705362757193292,0.9845188690221446,0.9764366594943427,0.9951742627345846,0.9595752406447486,0.9528916124090389,0.9993106089620837,0.9856518890494065,0.949751053236308,0.9976254308693989,0.9525086173879741,0.9983148219073154,0.9821772942991366,0.9534278054385295,0.9852742157069859,0.9996936039831484,0.9855008197124383,0.9852742157069859,0.9727732216529171,0.9997702029873613,0.9992340099578706,0.9823283636361048,0.9850476117015334,0.9969360398314823,0.9728477865173701,0.9972424358483342,0.9518958253542705,0.982966821367719,0.9848210076960812,0.9980084258904636,0.9989276139410189,0.9723258324661995,0.9947146687093069,0.9991574109536577,0.9989276139410189,0.981270878277327,0.9849720770330493,0.9965530448104176,0.993182688625048,0.9850476117015334,0.9990042129452318,0.9607837440807696,0.983008175652462,0.9986978169283801,0.9839145916742715,0.9983914209115283,0.9995404059747224,0.9858029583863749,0.9845944036906287,0.9849720770330493,0.996016851780927,0.9992340099578706,0.9856518890494065,0.9994638069705095,0.9854252850439542,0.9972424358483342,0.9990808119494448,0.9971658368441211,0.9598259075260878
7316-5226,0.9706031792117297,0.9674791162767592,0.9554698993214413,0.9706854054482351,0.9683551561556969,0.9718784432794819,0.9696414973458941,0.9706108405837821,0.9716547486861232,0.9294240302753405,0.9644219568341891,0.9684484595146473,0.9662115135810593,0.9536316794989751,0.9553228417356439,0.9709091000415938,0.9567198888007181,0.9704617108548763,0.9818299715756054,0.9555434281143399,0.9709836649060468,0.9459273441590278,0.9658386892587947,0.9669243065790557,0.9711327946349527,0.9712819243638585,0.9692686730236294,0.9699397568037058,0.9705362757193292,1.0,0.9552493129427453,0.947455260895489,0.9677773757345709,0.9306089859911446,0.9292273408124063,0.9706854054482351,0.9842931861377101,0.9263193110987421,0.9698651919392528,0.92855625703233,0.9705362757193292,0.9542199098421643,0.9304203786436531,0.9828226102797372,0.9700143216681587,0.9827858458832878,0.9559846008717316,0.968425636931117,0.9703871459904233,0.9710582297704996,0.9814623276111122,0.9551757841498466,0.9702380162615175,0.9679901284749944,0.970834535177141,0.9283325624389712,0.9453185615501987,0.9553228417356439,0.968746718972459,0.9711327946349527,0.9698773317848588,0.9667334676322299,0.9700888865326117,0.9704617108548763,0.9534110931202792,0.9542199098421643,0.9701634513970646,0.965540429800983,0.9827490814868385,0.9697160622103469,0.9568222615185539,0.9550287265640492,0.9714310540927644,0.9545140250137588,0.9696414973458941,0.9704617108548763,0.9551757841498466,0.9548081401853535,0.9556904857001371,0.968672154108006,0.9701634513970646,0.9550287265640492,0.9703871459904233,0.9564257736291237,0.9702380162615175,0.9696414973458941,0.970834535177141,0.9835391231366086
7316-5227,0.9559846008717318,0.9843677996851763,0.9989572082976425,0.9849720770330493,0.9843111145099772,0.9851231463700176,0.9843677996851763,0.9845188690221446,0.9849720770330493,0.9739168454360672,0.9825549676415571,0.9846699383591128,0.9833103143263985,0.9988082380544485,0.9982868422032699,0.9853497503754699,0.9695914491080405,0.9839901263427556,0.9696659342296376,0.9989572082976425,0.9855763543809224,0.9317863959539371,0.9830837103209461,0.9230915433349484,0.9845188690221446,0.9849720770330493,0.9830837103209461,0.9849720770330493,0.9845188690221446,0.9552493129427453,1.0,0.9955308927041823,0.9845944036906288,0.9799182229602407,0.9472802774594686,0.9852742157069859,0.9701128449592193,0.9734908074234617,0.9846699383591128,0.9764366594943427,0.9852742157069859,0.9987337529328516,0.9771920061791839,0.9692935086216528,0.984216730348208,0.9694424788648467,0.9698893895944284,0.9853225892382911,0.984216730348208,0.9853497503754699,0.9697404193512345,0.9989572082976425,0.9851231463700176,0.9852490604453924,0.9850476117015334,0.9756057781410173,0.9662026947731238,0.970559755688801,0.9847454730275971,0.9850476117015334,0.9556169569072385,0.9836124530003351,0.9846699383591128,0.9847454730275971,0.9979889017168819,0.9686976276488771,0.9848210076960812,0.9813464129458112,0.968772112770474,0.9827815716470096,0.9434195052986665,0.9991061785408363,0.9851231463700176,0.9994786041488212,0.9852742157069859,0.9853497503754699,0.9695169639864435,0.9698893895944284,0.9994786041488212,0.9848210076960812,0.9842922650166922,0.9701128449592193,0.9851986810385017,0.9690700532568618,0.9842922650166922,0.9844433343536605,0.9842922650166922,0.9415304502812216
7316-5271,0.9455435122801242,0.982403898304589,0.9950839819746005,0.9782494915379619,0.9816295824276272,0.9793825115652238,0.9796846502391604,0.9772675408476682,0.9788537688858349,0.9665785932529166,0.9840656610112398,0.9813464129458112,0.9829326409839779,0.9970950802577184,0.9959778034337641,0.9804399969240015,0.9603180514692189,0.9740195501028506,0.9615098134147703,0.9950839819746005,0.9787782342173507,0.9217980941850162,0.9837635223373034,0.9108756346967,0.9785516302118983,0.9796091155706762,0.9808176702664223,0.9786271648803825,0.9764366594943427,0.9474552608954889,0.9955308927041823,1.0,0.9820262249621684,0.9849917096702473,0.9510570108836751,0.9787026995488667,0.9616587836579642,0.9821772942991366,0.980062323581581,0.9826305023100413,0.9796846502391604,0.9969461100145246,0.9815730169512634,0.9599456258612341,0.9764366594943427,0.9605415068340099,0.9604670217124128,0.9775285371910347,0.9762100554888904,0.9787026995488667,0.9656809802242,0.9935942795426612,0.9811198089403587,0.9778226523626293,0.9797601849076444,0.9827060369785255,0.9548910908776531,0.9641912777922609,0.9797601849076444,0.9784760955434142,0.9462788002091106,0.9826305023100413,0.9764366594943427,0.9781739568694776,0.9973930207441063,0.9580090126997133,0.981270878277327,0.9827815716470096,0.9593497448884585,0.9729620647440728,0.9327027508727782,0.996052288555361,0.9788537688858349,0.9955308927041823,0.9796846502391604,0.9780984222009935,0.9618822390227552,0.9650850992514245,0.9947860414882126,0.9820262249621684,0.9771164715106998,0.9630740009683065,0.9783250262064459,0.9604670217124128,0.9797601849076444,0.9775696795216048,0.9793825115652238,0.9297965123844016
7316-5297,0.9669571622255886,0.9990808119494448,0.9844433343536605,0.9963232477977788,0.9986020415856619,0.9976254308693989,0.9972424358483342,0.996016851780927,0.9970126388356952,0.9570997573319936,0.998851014936806,0.9990808119494448,0.9978552278820376,0.9854252850439542,0.9844433343536605,0.9983914209115283,0.9805910662609698,0.9939486786671775,0.9807421355979381,0.9847454730275971,0.9970892378399082,0.9435313652587196,0.9985446189199542,0.9340581587802184,0.9974722328609729,0.9977786288778246,0.9964764458062045,0.9964764458062045,0.9951742627345846,0.9677773757345709,0.9845944036906287,0.9820262249621683,1.0,0.9659878189877005,0.9685944082726925,0.9968594408272694,0.9807421355979381,0.9654538490999618,0.9980084258904636,0.9681348142474149,0.9979318268862507,0.9854252850439542,0.9688242052853315,0.980137858250065,0.9951742627345846,0.9805910662609698,0.9808176702664222,0.9682247649212884,0.9950210647261587,0.9970126388356952,0.9844433343536605,0.9827815716470096,0.9991574109536577,0.9682993297857413,0.9983148219073154,0.9672156261968595,0.9732067568017434,0.9833858489948827,0.9969360398314823,0.9967828418230564,0.9666589027677768,0.9989276139410189,0.9954040597472233,0.9957104557640751,0.9850476117015334,0.9785516302118983,0.9990808119494448,0.9961700497893528,0.9796846502391604,0.9923400995787055,0.9548156855477525,0.9851986810385017,0.9973190348525471,0.9845944036906287,0.9978552278820376,0.9967062428188435,0.9807421355979381,0.982403898304589,0.9836879876688192,0.9992340099578706,0.9951742627345846,0.9816485516197476,0.9967062428188435,0.9798357195761285,0.9977020298736118,0.9954806587514363,0.9974722328609729,0.9523842542935604
7316-5299,0.927633011540974,0.9664352081744182,0.9803593957176325,0.9618867514427893,0.9658571853605468,0.9633780487318481,0.9635271784607539,0.961215667662713,0.9626324000873189,0.9498292574708751,0.9681502000568356,0.9647947811564537,0.9662860784455123,0.9821976155400987,0.9810946836466189,0.9641982622408302,0.9425655961677291,0.9573382947111607,0.9441097008186007,0.9805799820963284,0.9620358811716954,0.9027984483773488,0.9677028108701179,0.8918743530642261,0.9630797892740364,0.963452613596301,0.9653913000720772,0.9620358811716954,0.9595752406447488,0.9306089859911446,0.9799182229602406,0.9849917096702472,0.9659878189877006,1.0,0.9393681623780048,0.9621104460361483,0.944036172025702,0.9724003973306524,0.9639745676474716,0.9725495270595584,0.9630052244095834,0.982344673125896,0.9718784432794819,0.9422714809961346,0.9596498055092015,0.9435949992683101,0.9431538265109182,0.961747840603905,0.9596498055092015,0.962259575765054,0.9496978890788976,0.9781535319306731,0.9651676054787183,0.9620381795746533,0.9639745676474716,0.9730714811107287,0.937785991927852,0.9476390828777356,0.9629306595451305,0.962185010900601,0.9283588589678449,0.966509773038871,0.9598735001025603,0.961290232527166,0.9827858458832878,0.9401391460020738,0.9656149946654359,0.967628246005665,0.9419038370316413,0.9564435163377255,0.914326313844198,0.9811682124395176,0.9626324000873189,0.9796241077886461,0.9627815298162247,0.9615139271205247,0.9447714599546885,0.9479331980493302,0.979035877445457,0.9659878189877006,0.9599480649670132,0.9459479206410667,0.9618121865783364,0.9435214704754114,0.9640491325119244,0.9609174082049013,0.9639000027830185,0.9113139428698134
7316-5318,0.923262151656172,0.9662964381463043,0.9516612882315483,0.9577173496744543,0.9655872385385694,0.9619302949061663,0.9592493297587131,0.9571811566449636,0.9598621217924168,0.9139971123713149,0.9691306013021832,0.9659900421294524,0.9627728839525087,0.9533985856066832,0.9478090201388576,0.9629260819609347,0.9373852358880478,0.9510532363079282,0.9385182559153097,0.9518878922370007,0.9582535427039449,0.8970397826949983,0.9682880122558408,0.886619255568647,0.9632324779777864,0.9622366909230181,0.9650708540788971,0.9580237456913061,0.9528916124090389,0.9292273408124063,0.9472802774594686,0.9510570108836751,0.9685944082726925,0.9393681623780047,1.0,0.958176943699732,0.9382161172413731,0.9675986212179242,0.9629260819609347,0.9690540022979702,0.9608579088471851,0.9534741202751673,0.9692072003063962,0.9360256118553334,0.9530448104174646,0.9379895132359207,0.9379139785674367,0.9252754029964011,0.9528150134048259,0.9582535427039449,0.9522655655794213,0.9438812173776828,0.9656070471083877,0.9254990975897599,0.9658368441210265,0.9685178092684796,0.9295003322114781,0.947431346796437,0.9586365377250098,0.9581003446955191,0.9209506408581312,0.9655304481041747,0.9548065875143623,0.9556491765607048,0.9508304068782228,0.932324413099611,0.9672156261968595,0.9663730371505171,0.9339861758062619,0.9495978552278823,0.9109762432373186,0.9526432389218419,0.9600153198008426,0.9459961880952384,0.9594025277671392,0.9577939486786673,0.9385937905837938,0.9438812173776828,0.9447876333994925,0.9663730371505171,0.9531980084258906,0.9412375039807385,0.9579471466870932,0.9371586318825954,0.9626962849482957,0.955419379548066,0.9652240520873229,0.9053029036442036
7316-5323,0.9716547486861232,0.9967062428188435,0.9848210076960812,0.9993872079662967,0.9980275380523598,0.9993106089620837,0.9991574109536577,0.9990808119494448,0.9993872079662967,0.9611521427556471,0.9947146687093069,0.9977786288778246,0.9957870547682881,0.9839145916742715,0.9838390570057873,0.998774415932593,0.9845944036906287,0.9984680199157412,0.9852742157069859,0.9848210076960812,0.9999234009957871,0.9492881599648857,0.9950976637303716,0.9410537574104962,0.9990808119494448,0.9991574109536577,0.9976254308693989,0.9996936039831484,0.9993106089620837,0.970685405448235,0.9852742157069859,0.9787026995488666,0.9968594408272694,0.9621104460361481,0.958176943699732,1.0,0.9851986810385017,0.9551129835312141,0.9992340099578706,0.9578705476828803,0.9992340099578706,0.9838390570057873,0.9585599387207967,0.9849720770330493,0.9993872079662967,0.9851231463700176,0.9849720770330493,0.9724749621951054,0.9993872079662967,0.9996936039831484,0.9842922650166922,0.9855008197124383,0.9980850248946765,0.9726986567884641,0.9986978169283801,0.9571811566449636,0.9807503923626967,0.9855763543809225,0.998851014936806,0.9994638069705095,0.9718038784150291,0.9965530448104176,0.9990042129452318,0.9990808119494448,0.9830837103209461,0.9839145916742715,0.9977020298736118,0.9954040597472233,0.9844433343536605,0.9981616238988894,0.9599732669960389,0.9842167303482081,0.9994638069705095,0.9849720770330493,0.9993106089620837,0.9996936039831484,0.9851986810385017,0.9852742157069859,0.9857274237178906,0.9977786288778246,0.9993872079662967,0.9857274237178906,0.9999234009957871,0.9842167303482081,0.9989276139410189,0.9995404059747224,0.9983914209115283,0.9583523128265775
7316-5328,0.9846975944986526,0.9807421355979381,0.968846597892071,0.9850476117015334,0.9817806546576187,0.984216730348208,0.9835369183318509,0.9848965423645651,0.9842922650166922,0.9456718401271582,0.9780228875325095,0.981799620956716,0.9796846502391604,0.9675803508249226,0.9678038061897135,0.9834613836633668,0.9704107854456072,0.9855008197124383,0.9710811515399799,0.9686231425272801,0.9853497503754699,0.9636555458425444,0.9790803728912872,0.9607452852551971,0.9836124530003351,0.9839145916742716,0.9820262249621684,0.9851231463700176,0.9856518890494065,0.98429318613771,0.9701128449592193,0.9616587836579642,0.9807421355979381,0.944036172025702,0.9382161172413732,0.9851986810385017,1.0,0.935194730502008,0.9832347796579143,0.9379139785674366,0.9839145916742716,0.9675058657033256,0.9388203945892462,0.9991806636624333,0.9852742157069859,0.9708576961751889,0.9710066664183828,0.957602234315502,0.9853497503754699,0.9850476117015334,0.9675803508249226,0.970559755688801,0.9826305023100413,0.957602234315502,0.9832347796579143,0.9372341665510795,0.9706506474913428,0.9701873300808163,0.9835369183318509,0.9847454730275971,0.9862049347530748,0.9802133929185491,0.9854252850439542,0.9854252850439542,0.9663885888793713,0.9709321812967858,0.9823283636361048,0.9787782342173507,0.9987337529328516,0.9854252850439542,0.9732992697572873,0.9683252020408923,0.9842922650166922,0.9692935086216528,0.9839901263427556,0.9855008197124383,0.9710066664183828,0.9695914491080405,0.9703363003240103,0.9818751556252,0.9850476117015334,0.9711556366615767,0.9853497503754699,0.9709321812967858,0.9828571063154937,0.9851231463700176,0.9830837103209461,0.9737715335116485
7316-5450,0.918862824653449,0.9635388739946382,0.9778718181955411,0.9545001914975108,0.9627530211076126,0.9588663347376485,0.9561853695901954,0.9542703944848718,0.9568747606281118,0.9403744574925508,0.9679050172347761,0.9630026809651475,0.9615472998851017,0.9802889275870333,0.9743972234452711,0.9597855227882038,0.9339106411377778,0.9469934890846421,0.9348925918280714,0.9777207488585729,0.9551895825354272,0.8926675335510748,0.9670624281884337,0.8819555231484618,0.9597855227882038,0.9591727307545004,0.9641516660283417,0.9548831865185754,0.949751053236308,0.9263193110987421,0.9734908074234617,0.9821772942991366,0.9654538490999618,0.9724003973306524,0.9675986212179242,0.9551129835312141,0.935194730502008,1.0,0.9596323247797779,0.9986212179241671,0.9575641516660284,0.980062323581581,0.9976254308693989,0.9319467397571904,0.949751053236308,0.9345149184856508,0.9338351064692937,0.9511494109615677,0.9493680582152433,0.9549597855227884,0.9487154361606671,0.9699406780047076,0.9626196859440828,0.9513731055549264,0.9626962849482957,0.998851014936806,0.9261562463442514,0.9444099600570718,0.9559555725775566,0.9548831865185754,0.9171478327710317,0.9630792799693605,0.9511298353121411,0.9532746074301035,0.9775696795216048,0.9278678676590475,0.9645346610494064,0.9662198391420913,0.9298317690396347,0.9459977020298737,0.9067764983437141,0.9787782342173507,0.9569513596323249,0.9721311833907473,0.9558789735733436,0.9545001914975108,0.935799007849881,0.9415396426546747,0.9711492327004537,0.9634622749904251,0.9499042512447339,0.9384427212468256,0.9548831865185754,0.9343638491486826,0.9594025277671392,0.9522022213711223,0.9627728839525087,0.9007347600757215
7316-5472,0.9700143216681587,0.9977020298736118,0.9851231463700176,0.9981616238988894,0.9992914458256243,0.9990042129452318,0.9993872079662967,0.9977786288778246,0.998774415932593,0.9597522277911122,0.9963998468019917,0.998851014936806,0.9965530448104176,0.9848965423645653,0.9845188690221446,0.9990808119494448,0.9832347796579144,0.9963998468019917,0.9837635223373034,0.9852742157069859,0.9990042129452318,0.9473206478501202,0.9963232477977788,0.938430407924142,0.9992340099578706,0.9993106089620837,0.9983914209115283,0.998774415932593,0.9976254308693989,0.9698651919392529,0.9846699383591128,0.980062323581581,0.9980084258904636,0.9639745676474715,0.9629260819609347,0.9992340099578706,0.9832347796579144,0.9596323247797779,1.0,0.9626196859440828,0.9990808119494448,0.9848210076960812,0.9631558789735735,0.9832347796579144,0.9982382229031023,0.983536918331851,0.983536918331851,0.970759970312688,0.9980084258904636,0.9990042129452318,0.9854252850439542,0.9846699383591128,0.998851014936806,0.9712819243638585,0.9990042129452318,0.9619302949061663,0.9759286871587884,0.9851986810385017,0.9986212179241671,0.998851014936806,0.9696414973458941,0.9975488318651858,0.99739563385676,0.9977786288778246,0.9840656610112399,0.9815730169512634,0.9984680199157412,0.9969360398314823,0.9826305023100413,0.9960934507851399,0.9580575938866753,0.9847454730275971,0.9989276139410189,0.9848210076960812,0.9990808119494448,0.9986212179241671,0.9836879876688192,0.9851231463700176,0.9850476117015334,0.9986978169283801,0.9983914209115283,0.9843677996851763,0.9990042129452318,0.9822528289676207,0.9997702029873613,0.9983914209115283,0.9986212179241671,0.9559208815723853
7316-5479,0.9225165030116427,0.9664496361547301,0.9807421355979381,0.9572577556491767,0.9657404394807833,0.9616238988893145,0.9588663347376485,0.956721562619686,0.9594791267713522,0.9433953266265471,0.969283799310609,0.9655304481041747,0.9631558789735735,0.9827815716470096,0.9767387981682792,0.9628494829567218,0.9368564932086589,0.9503638452700117,0.9379139785674367,0.9810442742718746,0.9579471466870932,0.8963839453234098,0.9688242052853315,0.8858905473779931,0.9628494829567218,0.9618536959019534,0.9655304481041747,0.9576407506702415,0.9525086173879741,0.92855625703233,0.9764366594943427,0.9826305023100413,0.9681348142474149,0.9725495270595583,0.9690540022979702,0.9578705476828803,0.9379139785674367,0.9986212179241671,0.9626196859440828,1.0,0.9604749138261205,0.9826305023100413,0.9993872079662967,0.935194730502008,0.9526618153963999,0.9372341665510795,0.9371586318825954,0.9542065704041378,0.9524320183837612,0.9578705476828803,0.9518123575685163,0.9727354607386204,0.965300651091536,0.9545048298619494,0.9655304481041747,0.9996170049789354,0.9293447933339326,0.9471292081225006,0.9587897357334356,0.9576407506702415,0.920130427349149,0.9649176560704713,0.954117196476446,0.9552661815396402,0.9797601849076444,0.931644601083254,0.9669092301800077,0.9672156261968595,0.9331552944529364,0.9491382612026045,0.9102394458875634,0.9817240862882318,0.9596323247797779,0.9750015007931443,0.9590195327460744,0.9574109536576025,0.9381405825728891,0.9441078213831352,0.9739440154343665,0.9660666411336654,0.9530448104174646,0.9409353653068019,0.9576407506702415,0.9367054238716905,0.9623132899272311,0.9549597855227884,0.9648410570662582,0.9044924265594729
7316-599,0.9709836649060467,0.9976254308693989,0.9855763543809225,0.9990042129452318,0.9981807389945737,0.9992340099578706,0.9990808119494448,0.9982382229031023,0.9993872079662967,0.9604890251408674,0.9958636537725011,0.998851014936806,0.9972424358483342,0.9846699383591128,0.9847454730275971,0.9993106089620837,0.9843677996851763,0.9976254308693989,0.9842922650166922,0.9851231463700176,0.9993872079662967,0.9476121311263818,0.9960934507851399,0.9390133744766651,0.9989276139410189,0.9995404059747224,0.9974722328609729,0.9991574109536577,0.9983148219073154,0.9705362757193292,0.9852742157069859,0.9796846502391604,0.9979318268862507,0.9630052244095835,0.9608579088471851,0.9992340099578706,0.9839145916742715,0.9575641516660284,0.9990808119494448,0.9604749138261205,1.0,0.9847454730275971,0.9613175028724626,0.9836879876688192,0.9984680199157412,0.9836879876688192,0.9842167303482081,0.9715801838216702,0.9983148219073154,0.9994638069705095,0.9846699383591128,0.9854252850439542,0.9986978169283801,0.9716547486861232,0.9993106089620837,0.9598621217924168,0.9767063815465156,0.9848965423645653,0.9991574109536577,0.9993106089620837,0.9700888865326117,0.9969360398314823,0.9984680199157412,0.9985446189199542,0.9839901263427556,0.9826305023100413,0.9983148219073154,0.9955572577556494,0.983008175652462,0.9963232477977788,0.9585733520315041,0.9852742157069859,0.9995404059747224,0.9854252850439542,0.9998468019915742,0.9990042129452318,0.9839145916742715,0.9851231463700176,0.9858029583863749,0.9985446189199542,0.9986978169283801,0.9842922650166922,0.9989276139410189,0.9830837103209461,0.998851014936806,0.998774415932593,0.9989276139410189,0.9568787181270672
7316-6041,0.9535581507060765,0.9850476117015334,0.9991806636624333,0.9835369183318509,0.9852553159474243,0.9843677996851763,0.9843677996851763,0.9830081756524619,0.984141195679724,0.9718098225319943,0.984216730348208,0.9853497503754699,0.9839901263427556,0.9997020595136121,0.9988082380544485,0.9852742157069859,0.9675803508249226,0.9814219476142952,0.9676548359465196,0.9990316934192395,0.9839901263427556,0.9290557810818582,0.9845188690221446,0.9200016370323326,0.9842922650166922,0.9846699383591128,0.9839145916742716,0.983687987668819,0.9821772942991366,0.9542199098421643,0.9987337529328516,0.9969461100145246,0.9854252850439542,0.9823446731258959,0.9534741202751673,0.9838390570057874,0.9675058657033256,0.980062323581581,0.9848210076960812,0.9826305023100413,0.9847454730275971,1.0,0.9833858489948827,0.9666120442441621,0.982403898304589,0.9674313805817286,0.9678038061897135,0.9830431966584331,0.9822528289676207,0.984216730348208,0.970783211053592,0.997839931473688,0.9857274237178907,0.983263783037129,0.9854252850439542,0.9820262249621684,0.9606044094553653,0.9696659342296376,0.9839145916742716,0.9840656610112398,0.9528963915699886,0.9842922650166922,0.9828571063154937,0.9833858489948827,0.9991806636624333,0.9654202822986108,0.9857274237178907,0.9831592449894303,0.9663141037577743,0.980062323581581,0.9407312346969182,0.9994786041488212,0.9842922650166922,0.9988827231760454,0.9845188690221446,0.9836124530003351,0.9675803508249226,0.9690700532568618,0.9982868422032699,0.9859540277233431,0.9825549676415571,0.9682507169192952,0.9836124530003351,0.966835499608953,0.9847454730275971,0.9829326409839779,0.9851231463700176,0.9386968677550546
7316-6079,0.924306059758513,0.966526235158943,0.9815730169512634,0.9584067407123709,0.9657404394807833,0.96254308693987,0.9596323247797779,0.9579471466870932,0.9605515128303332,0.9448689213260575,0.9688242052853315,0.9661432401378783,0.9628494829567218,0.983008175652462,0.9779473528640253,0.9635388739946382,0.9382161172413731,0.9519724243584834,0.9390469985946985,0.9818751556252,0.9587131367292226,0.8977684908856524,0.9682880122558408,0.8876394470355625,0.963768671007277,0.9626962849482957,0.9650708540788971,0.9584067407123709,0.9534278054385295,0.9304203786436532,0.9771920061791839,0.9815730169512634,0.9688242052853315,0.971878443279482,0.9692072003063962,0.9585599387207967,0.9388203945892463,0.9976254308693989,0.9631558789735735,0.9993872079662967,0.9613175028724626,0.9833858489948827,1.0,0.9365543545347224,0.9535044044427424,0.938744859920762,0.9388203945892463,0.955996127151008,0.9534278054385295,0.9588663347376485,0.9526432389218419,0.9738684807658823,0.9661432401378783,0.9560706920154609,0.9664496361547301,0.998851014936806,0.9298891794053418,0.9478090201388576,0.9587897357334356,0.9587897357334356,0.9217708543671135,0.9655304481041747,0.9555725775564919,0.9561853695901954,0.9808176702664222,0.9330797597844525,0.9677518192263502,0.9660666411336654,0.9347415224911032,0.9502106472615857,0.9117867203220494,0.9825549676415571,0.9606281118345462,0.9759079168149538,0.9597855227882038,0.9582535427039449,0.9390469985946985,0.9440322867146512,0.9746993621192077,0.966756032171582,0.9536576024511683,0.941615177323159,0.958330141708158,0.9380650479044048,0.9631558789735735,0.9558023745691308,0.9658368441210265,0.9063344199338609
7316-6235,0.9843299505341594,0.9796846502391604,0.9683252020408923,0.9847454730275971,0.9811385976801545,0.9833103143263985,0.9836124530003351,0.9845944036906288,0.9838390570057874,0.9458898080137864,0.9769654021737316,0.9815730169512634,0.9786271648803825,0.9666120442441621,0.967058954973744,0.9824794329730732,0.9697404193512345,0.9851231463700176,0.9713790920263676,0.9681762317976983,0.9848965423645651,0.9639429789869739,0.9771920061791839,0.9609608601135191,0.9833103143263985,0.9832347796579143,0.9803644622555175,0.9850476117015334,0.9852742157069859,0.9828226102797373,0.9692935086216528,0.9599456258612341,0.980137858250065,0.9422714809961344,0.9360256118553333,0.9849720770330493,0.9991806636624333,0.9319467397571906,0.9832347796579143,0.935194730502008,0.983687987668819,0.9666120442441621,0.9365543545347224,1.0,0.9853497503754699,0.9709321812967858,0.9709321812967858,0.9578228206941979,0.9853497503754699,0.9846699383591128,0.9674313805817286,0.970559755688801,0.9814974822827794,0.9579698782799951,0.9824794329730732,0.9342127798117142,0.9705739586513734,0.9697404193512345,0.9832347796579143,0.9844433343536605,0.9864990499246695,0.9799112542446127,0.9852742157069859,0.9844433343536605,0.9658671930281925,0.9708576961751889,0.9808932049349063,0.9773430755161522,0.9992551487840303,0.9848965423645651,0.9732266137950778,0.9675058657033256,0.9837635223373034,0.9691445383784588,0.984141195679724,0.9851986810385017,0.9706342408103982,0.9691445383784588,0.9700383598376223,0.9811198089403587,0.9848965423645651,0.9708576961751889,0.9851231463700176,0.9697404193512345,0.9828571063154937,0.9851986810385017,0.9821017596306524,0.9738441894738579
